x,y,z
0.16985,0.12595,1.2171
0.16671,0.13431,1.214
0.16567,0.12908,1.2213
0.16776,0.12908,1.2192
0.16671,0.12699,1.2171
0.16776,0.13117,1.2224
0.16462,0.12386,1.2213
0.16776,0.12281,1.2151
0.16567,0.12699,1.2192
0.16462,0.12908,1.2151
0.16567,0.1249,1.213
0.16567,0.13222,1.2192
0.16776,0.13222,1.2213
0.16462,0.13013,1.2161
0.16567,0.13222,1.2213
0.1688,0.12386,1.2192
0.16044,0.13117,1.2171
0.16776,0.13013,1.2203
0.1688,0.12699,1.2192
0.16357,0.13117,1.214
0.16044,0.12699,1.2171
0.16462,0.12908,1.2245
0.16462,0.12908,1.2192
0.1688,0.12804,1.2213
0.16567,0.12595,1.214
0.16985,0.13431,1.2203
0.16567,0.13326,1.2203
0.1688,0.13013,1.2203
0.16776,0.13117,1.2192
0.16357,0.13431,1.2213
0.16776,0.12804,1.2213
0.16462,0.13535,1.214
0.16253,0.13222,1.213
0.15939,0.1249,1.2171
0.16357,0.12699,1.2171
0.16462,0.13013,1.2192
0.16985,0.13326,1.214
0.16462,0.12804,1.2192
0.16776,0.12386,1.2213
0.1688,0.13013,1.214
0.16671,0.13431,1.2182
0.17194,0.12386,1.2171
0.16462,0.12699,1.214
0.16776,0.13117,1.2109
0.16776,0.12908,1.2088
0.16671,0.12804,1.2192
0.1688,0.12908,1.2234
0.16462,0.13431,1.2182
0.16357,0.12908,1.2119
0.16462,0.13117,1.2182
0.16567,0.13013,1.2192
0.16044,0.13326,1.2192
0.16357,0.12699,1.2161
0.16462,0.13222,1.2224
0.17089,0.13326,1.2255
0.16357,0.13117,1.2234
0.16671,0.13222,1.2213
0.1688,0.12386,1.2192
0.16462,0.12281,1.2171
0.16776,0.12699,1.2255
0.17089,0.12804,1.2234
0.16671,0.12804,1.2203
0.16253,0.13326,1.2224
0.16671,0.1249,1.2224
0.16776,0.13013,1.2182
0.1688,0.12908,1.2192
0.16776,0.13117,1.2171
0.16567,0.1249,1.2171
0.16253,0.12699,1.2245
0.16253,0.12804,1.2151
0.16567,0.12595,1.2224
0.16776,0.13117,1.2192
0.15939,0.12908,1.213
0.16567,0.12386,1.2234
0.16776,0.13117,1.2171
0.16148,0.13013,1.213
0.16567,0.13535,1.214
0.17089,0.1249,1.2213
0.17194,0.13117,1.2171
0.16985,0.13013,1.2213
0.16567,0.12804,1.2255
0.1688,0.12908,1.2182
0.17089,0.12386,1.2255
0.16671,0.12699,1.213
0.16671,0.12908,1.2182
0.16567,0.12908,1.2213
0.16671,0.12699,1.2265
0.17089,0.13117,1.2224
0.16253,0.13222,1.2203
0.16148,0.13431,1.2234
0.16567,0.1249,1.2182
0.16044,0.12804,1.2224
0.16253,0.12908,1.2224
0.16776,0.13117,1.2182
0.16776,0.12386,1.2234
0.16567,0.12595,1.2171
0.16253,0.12699,1.2192
0.16357,0.12804,1.2171
0.1688,0.12908,1.2203
0.16671,0.12804,1.2119
0.16776,0.13013,1.2192
0.16671,0.1364,1.2171
0.16462,0.13222,1.2192
0.17089,0.12699,1.2171
0.16253,0.12699,1.2224
0.1688,0.12177,1.214
0.16567,0.1249,1.2161
0.16671,0.13117,1.2203
0.16462,0.12908,1.2182
0.16776,0.13013,1.2161
0.16253,0.12908,1.213
0.16253,0.13013,1.2203
0.16357,0.12595,1.2203
0.16462,0.13326,1.2171
0.16776,0.13431,1.2182
0.16567,0.12908,1.2192
0.16776,0.12595,1.2182
0.16357,0.12386,1.2182
0.16671,0.12804,1.2203
0.17089,0.13431,1.2286
0.16671,0.12699,1.2234
0.16567,0.12595,1.2213
0.16776,0.13222,1.2171
0.16671,0.13117,1.2203
0.16671,0.12908,1.2171
0.16985,0.12595,1.2182
0.17089,0.13013,1.2203
0.16776,0.12804,1.2192
0.15835,0.12804,1.2213
0.16671,0.13117,1.2203
0.16567,0.13013,1.2151
0.16357,0.12595,1.214
0.16671,0.12699,1.213
0.16985,0.12804,1.2109
0.16671,0.13013,1.2203
0.16462,0.12595,1.2171
0.16567,0.12699,1.2151
0.16776,0.13222,1.2182
0.16357,0.13117,1.213
0.16357,0.13013,1.2182
0.1688,0.13013,1.2161
0.16567,0.13117,1.2161
0.16462,0.12699,1.2213
0.17089,0.12595,1.2151
0.16148,0.13013,1.2224
0.15835,0.12595,1.2234
0.16985,0.12699,1.2224
0.17194,0.12386,1.2171
0.17089,0.12595,1.2213
0.16671,0.12908,1.2203
0.16462,0.13013,1.2203
0.16567,0.13013,1.2213
0.17298,0.13222,1.2192
0.17716,0.13535,1.2234
0.16567,0.13117,1.2161
0.16462,0.12908,1.2255
0.16567,0.13013,1.2171
0.16357,0.12699,1.2203
0.16776,0.13013,1.2161
0.16462,0.12908,1.2203
0.16462,0.13431,1.2171
0.1688,0.12699,1.2234
0.16253,0.12908,1.2161
0.16671,0.13013,1.2171
0.17089,0.1249,1.2161
0.16776,0.13117,1.2109
0.1688,0.13117,1.2161
0.16776,0.13013,1.2213
0.16357,0.12699,1.2182
0.16985,0.13431,1.2203
0.16567,0.12804,1.2182
0.16462,0.13117,1.2203
0.16462,0.13013,1.214
0.17298,0.12699,1.214
0.16671,0.13013,1.2171
0.16462,0.12804,1.2151
0.16776,0.12804,1.2203
0.16776,0.13117,1.2182
0.17298,0.12908,1.2224
0.16985,0.13117,1.2203
0.17612,0.13744,1.2182
0.16985,0.12804,1.2224
0.16357,0.12595,1.2203
0.17089,0.13117,1.2224
0.16671,0.13326,1.2203
0.16776,0.12908,1.2234
0.16776,0.13013,1.2286
0.16985,0.13431,1.2224
0.16357,0.12699,1.2297
0.16776,0.13222,1.2203
0.16671,0.12595,1.2192
0.16776,0.12908,1.2182
0.16462,0.13013,1.2171
0.16776,0.12908,1.2224
0.16462,0.13117,1.2171
0.16462,0.13326,1.2192
0.16357,0.13326,1.2182
0.16776,0.13013,1.213
0.16253,0.12804,1.214
0.16567,0.13013,1.2161
0.16253,0.12908,1.2265
0.16462,0.12804,1.213
0.1688,0.12804,1.2109
0.17194,0.13117,1.2119
0.17089,0.13013,1.2213
0.16462,0.13013,1.2182
0.1688,0.12386,1.213
0.16985,0.12595,1.2182
0.16776,0.13013,1.2151
0.1688,0.13117,1.214
0.16044,0.13013,1.2161
0.16567,0.12595,1.2109
0.16671,0.12804,1.2245
0.16985,0.13535,1.2203
0.16567,0.13222,1.2213
0.16985,0.12908,1.2192
0.16567,0.12908,1.2224
0.16567,0.13117,1.2171
0.17194,0.13013,1.2213
0.16357,0.12699,1.2255
0.16357,0.12699,1.2192
0.16044,0.12908,1.2224
0.16671,0.12908,1.2203
0.16253,0.13013,1.2151
0.16985,0.12908,1.2203
0.16671,0.12699,1.214
0.1688,0.12386,1.2203
0.16462,0.12386,1.2161
0.16776,0.12804,1.2151
0.16567,0.12699,1.2192
0.16567,0.13013,1.2161
0.16776,0.12804,1.213
0.17194,0.13117,1.2213
0.16776,0.13013,1.2171
0.16357,0.13013,1.213
0.17194,0.13013,1.2192
0.16567,0.13117,1.2171
0.17194,0.12908,1.213
0.16567,0.12699,1.2203
0.16044,0.13013,1.2192
0.16985,0.13013,1.2213
0.1688,0.12699,1.2265
0.16253,0.12804,1.2171
0.16776,0.13013,1.2182
0.16671,0.12699,1.2171
0.16985,0.12699,1.2255
0.16044,0.12804,1.2182
0.17089,0.13013,1.2203
0.16671,0.12908,1.2224
0.16148,0.12908,1.2192
0.16671,0.13117,1.2213
0.16985,0.12386,1.2245
0.16357,0.12699,1.2224
0.15939,0.13117,1.2192
0.16985,0.12595,1.2171
0.16671,0.13013,1.2255
0.16462,0.12908,1.2224
0.16671,0.13222,1.2171
0.1688,0.13326,1.2182
0.16462,0.12386,1.2151
0.16567,0.13326,1.2161
0.16776,0.12386,1.2151
0.17089,0.1249,1.2171
0.16671,0.12908,1.2109
0.16462,0.13222,1.2192
0.1688,0.12804,1.2182
0.16044,0.1249,1.213
0.16253,0.12908,1.2161
0.16253,0.13013,1.2203
0.16253,0.1249,1.2171
0.16671,0.13013,1.2161
0.16671,0.13326,1.2203
0.16253,0.13326,1.2182
0.16567,0.12804,1.2192
0.16462,0.13535,1.2213
0.16776,0.12908,1.2224
0.16985,0.12804,1.2171
0.17612,0.13013,1.213
0.15939,0.13117,1.2203
0.16462,0.13117,1.2224
0.1573,0.1364,1.2192
0.17194,0.13117,1.2203
0.16776,0.13013,1.2224
0.16776,0.13013,1.2224
0.16253,0.13013,1.2255
0.16567,0.13013,1.2192
0.16357,0.13013,1.2109
0.16462,0.13013,1.2213
0.17298,0.13013,1.2213
0.16671,0.12804,1.2224
0.17194,0.13013,1.2213
0.16253,0.12804,1.2182
0.16671,0.12908,1.2192
0.16567,0.13222,1.2151
0.17194,0.13431,1.2182
0.1688,0.13117,1.2119
0.17403,0.13013,1.2161
0.17194,0.13222,1.2203
0.17194,0.12804,1.2171
0.16671,0.13431,1.2192
0.16253,0.13222,1.2234
0.16671,0.12595,1.2182
0.16567,0.12908,1.2203
0.16148,0.13117,1.2171
0.16253,0.12595,1.2161
0.16567,0.12804,1.2213
0.16462,0.13117,1.2203
0.1688,0.12595,1.2203
0.16776,0.12804,1.2255
0.16776,0.12595,1.2224
0.16985,0.13222,1.2245
0.16776,0.12386,1.2192
0.17089,0.12699,1.2182
0.17194,0.13117,1.2234
0.16776,0.12804,1.2203
0.16567,0.12908,1.2203
0.17089,0.13013,1.2255
0.16357,0.13013,1.2182
0.16357,0.13013,1.2224
0.16671,0.1364,1.2151
0.16567,0.12699,1.2161
0.16462,0.12908,1.2213
0.16671,0.1249,1.2161
0.16671,0.13222,1.2182
0.16776,0.13117,1.2224
0.16148,0.13222,1.2182
0.16671,0.12595,1.2213
0.16671,0.12908,1.214
0.16567,0.13222,1.2119
0.16567,0.13013,1.2182
0.16567,0.12908,1.2192
0.16671,0.13117,1.2203
0.17194,0.13431,1.2203
0.16148,0.13117,1.2151
0.16357,0.12908,1.2171
0.16985,0.1249,1.2234
0.16148,0.13431,1.2192
0.16357,0.12908,1.2192
0.16776,0.13326,1.2213
0.1688,0.13117,1.2182
0.17089,0.12908,1.2255
0.16462,0.13013,1.2192
0.16671,0.13117,1.2203
0.1688,0.12804,1.2213
0.16357,0.12386,1.2213
0.1688,0.12908,1.2245
0.16462,0.13431,1.2203
0.16985,0.12804,1.2265
0.16985,0.12699,1.2213
0.16776,0.12908,1.2182
0.17089,0.13535,1.2203
0.16567,0.13117,1.2171
0.16776,0.13013,1.2224
0.16671,0.1249,1.2109
0.16985,0.13117,1.2192
0.16253,0.12804,1.214
0.17089,0.12908,1.2182
0.1688,0.12908,1.2171
0.16776,0.13013,1.2182
0.16671,0.13326,1.2171
0.16148,0.13222,1.2213
0.16671,0.1249,1.2171
0.16357,0.13535,1.2098
0.16357,0.13013,1.2192
0.16462,0.13117,1.2192
0.16462,0.13013,1.2182
0.15939,0.1364,1.2224
0.16462,0.13326,1.2161
0.17089,0.13431,1.2224
0.16567,0.12699,1.2203
0.16567,0.13117,1.2192
0.1688,0.12804,1.2224
0.16567,0.12699,1.2224
0.1688,0.12595,1.2213
0.16776,0.12804,1.2213
0.16776,0.13535,1.2255
0.1688,0.12908,1.2245
0.1688,0.13222,1.2182
0.16462,0.12804,1.2203
0.16671,0.13013,1.2182
0.16671,0.12386,1.2213
0.16776,0.13117,1.2234
0.16357,0.13013,1.2255
0.16148,0.12804,1.2213
0.16357,0.12804,1.2203
0.16462,0.13326,1.2203
0.16671,0.12386,1.213
0.16253,0.12908,1.213
0.16567,0.12804,1.214
0.16567,0.12386,1.2151
0.1688,0.13222,1.2234
0.16567,0.12908,1.2182
0.16671,0.13326,1.2192
0.16776,0.12908,1.2192
0.16671,0.1249,1.2151
0.16776,0.13326,1.2151
0.1688,0.12699,1.214
0.16462,0.13326,1.2171
0.1688,0.13013,1.2161
0.16671,0.12595,1.2161
0.1688,0.13431,1.2213
0.17089,0.13222,1.2213
0.16253,0.13222,1.2234
0.16567,0.13013,1.2151
0.16776,0.13013,1.2213
0.16567,0.12281,1.2203
0.16462,0.12699,1.2245
0.16776,0.12908,1.2245
0.1688,0.13013,1.2224
0.17089,0.13431,1.2203
0.1688,0.13117,1.2234
0.16776,0.13222,1.2224
0.1688,0.13117,1.2192
0.16567,0.12804,1.2192
0.16776,0.12386,1.2203
0.16253,0.13326,1.2182
0.17194,0.13222,1.2182
0.1688,0.12908,1.2265
0.16671,0.12281,1.2182
0.16671,0.13431,1.2203
0.16671,0.12804,1.2203
0.16776,0.13222,1.2161
0.16776,0.13326,1.2151
0.16148,0.13013,1.2192
0.16567,0.12804,1.2171
0.17194,0.12595,1.2203
0.16462,0.12595,1.2192
0.16357,0.12699,1.2119
0.1688,0.12699,1.2151
0.16253,0.13431,1.2161
0.16357,0.13222,1.2203
0.16776,0.12908,1.2245
0.1688,0.12908,1.2171
0.16985,0.13013,1.2171
0.1688,0.12804,1.2192
0.16671,0.12595,1.2265
0.16776,0.1249,1.2182
0.17089,0.13013,1.2192
0.15835,0.12908,1.2182
0.16253,0.13117,1.2245
0.16776,0.12804,1.2255
0.16985,0.13013,1.2203
0.16148,0.13013,1.2276
0.1688,0.12177,1.2234
0.16776,0.12908,1.2203
0.1688,0.12699,1.2182
0.17298,0.12595,1.2171
0.16567,0.13117,1.2224
0.16253,0.13535,1.2182
0.16985,0.12804,1.2192
0.16462,0.13013,1.2224
0.16357,0.13117,1.213
0.16567,0.12281,1.214
0.16357,0.13222,1.2088
0.16671,0.13222,1.2171
0.16776,0.12908,1.2224
0.17089,0.13013,1.2161
0.16148,0.12699,1.2161
0.16985,0.12908,1.2151
0.16567,0.12804,1.2182
0.16253,0.12908,1.2203
0.16776,0.12699,1.2234
0.16776,0.12595,1.2224
0.16776,0.13013,1.214
0.16985,0.13013,1.214
0.15939,0.12804,1.2234
0.16776,0.12699,1.2234
0.16985,0.12908,1.2161
0.1688,0.13326,1.2213
0.16985,0.13222,1.2203
0.16567,0.12804,1.2203
0.16357,0.1249,1.2234
0.16671,0.12908,1.2203
0.17612,0.13535,1.2213
0.16462,0.13326,1.2213
0.16671,0.12595,1.2224
0.17089,0.13326,1.2213
0.16148,0.13222,1.2245
0.16462,0.13013,1.2234
0.16671,0.13013,1.2182
0.1688,0.13117,1.2182
0.1688,0.13117,1.2182
0.16671,0.12699,1.2161
0.16671,0.12908,1.2224
0.16776,0.13222,1.2182
0.16776,0.12908,1.2151
0.16253,0.13117,1.2161
0.16357,0.12908,1.2119
0.16462,0.12699,1.2182
0.1688,0.13117,1.213
0.16044,0.12699,1.2098
0.16462,0.12386,1.2161
0.16044,0.12908,1.2203
0.17298,0.12595,1.2171
0.16357,0.12281,1.2234
0.16567,0.12595,1.2203
0.16776,0.12804,1.213
0.16148,0.12699,1.2192
0.16567,0.13013,1.2182
0.1688,0.13744,1.213
0.17089,0.12804,1.214
0.1688,0.12177,1.2255
0.16567,0.13222,1.2255
0.1688,0.13117,1.2203
0.16776,0.12699,1.2192
0.16671,0.12908,1.2234
0.17089,0.12595,1.2213
0.16985,0.13013,1.2203
0.16985,0.12908,1.2182
0.16357,0.12699,1.214
0.16567,0.12699,1.214
0.16462,0.12804,1.2088
0.16253,0.13013,1.2151
0.16776,0.12804,1.214
0.16462,0.13222,1.2098
0.16253,0.12699,1.2088
0.16462,0.13431,1.2056
0.17403,0.13222,1.2056
0.16462,0.12386,1.2067
0.17194,0.12804,1.2056
0.16044,0.13326,1.1994
0.1688,0.12908,1.2077
0.16671,0.12595,1.2025
0.16671,0.13326,1.213
0.16567,0.12595,1.213
0.1688,0.12804,1.214
0.17194,0.12386,1.2192
0.16253,0.13117,1.214
0.16985,0.13013,1.2171
0.16671,0.13117,1.213
0.17298,0.1249,1.2234
0.16357,0.1249,1.2255
0.16671,0.12804,1.2307
0.1688,0.13117,1.2349
0.17403,0.1249,1.236
0.16776,0.12595,1.238
0.17194,0.1249,1.2286
0.16985,0.13222,1.2349
0.1688,0.12595,1.2213
0.16671,0.13431,1.213
0.1688,0.13013,1.2119
0.17089,0.12804,1.2192
0.16671,0.12386,1.2203
0.17089,0.12908,1.2255
0.16671,0.12699,1.2286
0.16671,0.12804,1.2255
0.16671,0.12908,1.2203
0.16671,0.12804,1.2213
0.17089,0.13326,1.2234
0.16253,0.12699,1.2224
0.16985,0.13222,1.2297
0.17298,0.12699,1.2318
0.1688,0.1249,1.2391
0.17194,0.12699,1.2339
0.1688,0.13326,1.237
0.16985,0.12804,1.2422
0.17194,0.12804,1.2412
0.17089,0.12699,1.2475
0.16985,0.12699,1.2527
0.17194,0.12908,1.261
0.1688,0.13222,1.2704
0.16671,0.13013,1.26
0.17298,0.13222,1.261
0.17298,0.13013,1.261
0.17298,0.13013,1.2537
0.16776,0.1249,1.2569
0.15835,0.12699,1.2548
0.17089,0.11131,1.2569
0.16567,0.12908,1.2475
0.17507,0.12595,1.2443
0.17403,0.13013,1.2433
0.17298,0.12699,1.2328
0.17089,0.12386,1.2245
0.16253,0.13013,1.2234
0.16567,0.12699,1.2213
0.17403,0.13222,1.2161
0.16357,0.13117,1.2067
0.16671,0.12804,1.2015
0.16357,0.13535,1.1994
0.16567,0.14894,1.1764
0.16671,0.11759,1.1732
0.16462,0.1134,1.1555
0.16253,0.12908,1.1314
0.16567,0.14372,1.1116
0.15835,0.13117,1.1053
0.15939,0.11654,1.1043
0.16253,0.1155,1.1032
0.16567,0.12908,1.1293
0.16044,0.14372,1.145
0.16357,0.12908,1.1513
0.16671,0.12281,1.1638
0.16567,0.12908,1.1743
0.16462,0.1364,1.1868
0.16462,0.13431,1.2088
0.17298,0.1249,1.237
0.16776,0.12908,1.2631
0.17089,0.13222,1.2778
0.16776,0.13117,1.3091
0.17507,0.12386,1.3196
0.16671,0.12804,1.3154
0.15835,0.13222,1.3123
0.17507,0.12595,1.2987
0.17507,0.12595,1.3238
0.1688,0.12386,1.3154
0.16985,0.12386,1.3143
0.17194,0.13744,1.3049
0.16985,0.12908,1.2861
0.16462,0.13013,1.26
0.17403,0.12804,1.2286
0.16253,0.13013,1.2077
0.16671,0.13117,1.1931
0.15939,0.13326,1.1743
0.16567,0.13326,1.1617
0.16462,0.13013,1.1534
0.16671,0.13431,1.1356
0.16776,0.13431,1.1231
0.16148,0.13222,1.1032
0.16044,0.12804,1.1032
0.15939,0.13222,1.098
0.16044,0.13117,1.1199
0.16148,0.12595,1.1356
0.16671,0.12281,1.1576
0.16671,0.12386,1.1764
0.16253,0.13326,1.1795
0.16148,0.12699,1.2004
0.16462,0.12699,1.2119
0.17089,0.13117,1.2339
0.16776,0.13222,1.2579
0.16567,0.13326,1.2809
0.16567,0.12804,1.2997
0.17089,0.13117,1.3185
0.16044,0.12908,1.3217
0.16671,0.13431,1.3227
0.17403,0.1249,1.3143
0.17089,0.12804,1.3164
0.17403,0.12908,1.3154
0.18657,0.12699,1.3091
0.16985,0.13013,1.3018
0.16776,0.12908,1.2872
0.17507,0.13013,1.2642
0.17194,0.13222,1.2391
0.1688,0.13326,1.2077
0.16357,0.13222,1.1879
0.16044,0.13117,1.1691
0.15835,0.13222,1.1649
0.1573,0.12595,1.1513
0.16044,0.13431,1.1597
0.16044,0.12804,1.1252
0.1573,0.12595,1.1126
0.15835,0.13013,1.099
0.1573,0.12281,1.1105
0.15939,0.12699,1.1147
0.15939,0.12804,1.1356
0.16357,0.12595,1.1523
0.16462,0.1249,1.167
0.16462,0.13013,1.1785
0.16776,0.12804,1.2015
0.1688,0.13222,1.2067
0.16462,0.12699,1.2297
0.16253,0.1364,1.2516
0.17612,0.13013,1.2778
0.17507,0.13013,1.3018
0.17298,0.12595,1.3154
0.16671,0.13431,1.3238
0.1688,0.12804,1.3248
0.17716,0.13013,1.3154
0.16671,0.12804,1.2976
0.16985,0.1249,1.3049
0.16462,0.12699,1.3081
0.17403,0.12804,1.2997
0.16357,0.12908,1.2893
0.17298,0.13013,1.2746
0.16776,0.13117,1.237
0.16776,0.13013,1.214
0.16985,0.12908,1.1889
0.16776,0.12595,1.1732
0.16567,0.13013,1.1597
0.16044,0.12595,1.1492
0.16357,0.13535,1.1408
0.15939,0.12804,1.1262
0.16462,0.1249,1.1168
0.16148,0.1249,1.1147
0.15835,0.12908,1.1053
0.16044,0.13535,1.1137
0.16044,0.12699,1.1252
0.15521,0.12386,1.145
0.16462,0.12908,1.1649
0.16567,0.12386,1.1931
0.16044,0.13222,1.1983
0.16776,0.13117,1.2171
0.16776,0.13326,1.2307
0.16776,0.13013,1.2485
0.17089,0.12908,1.2746
0.16985,0.12699,1.2934
0.17089,0.13222,1.3049
0.17089,0.12804,1.33
0.17612,0.12908,1.329
0.17716,0.12281,1.3238
0.1688,0.12699,1.3175
0.17612,0.13117,1.3028
0.1688,0.12908,1.3008
0.1573,0.13222,1.2987
0.17194,0.12804,1.2809
0.16462,0.12908,1.2725
0.16567,0.13222,1.2516
0.16776,0.12908,1.2203
0.1688,0.13326,1.1941
0.16462,0.13953,1.1659
0.15939,0.12595,1.1638
0.16148,0.12908,1.145
0.15521,0.13117,1.1388
0.16148,0.12699,1.1283
0.16357,0.12595,1.1231
0.16044,0.13013,1.1126
0.16567,0.12804,1.1053
0.15417,0.12908,1.1084
0.15835,0.13326,1.1168
0.16462,0.13013,1.1398
0.16357,0.13013,1.1628
0.16671,0.12804,1.1806
0.16567,0.13013,1.1994
0.16462,0.12804,1.2192
0.1688,0.12699,1.2339
0.1688,0.12804,1.2475
0.17612,0.13013,1.2684
0.1688,0.13013,1.2903
0.16985,0.13013,1.3123
0.17194,0.13222,1.3175
0.17507,0.13222,1.3269
0.17507,0.13326,1.3238
0.17089,0.12804,1.3206
0.16985,0.13535,1.3039
0.17298,0.12699,1.306
0.16985,0.12908,1.2924
0.16671,0.13117,1.284
0.1688,0.12595,1.2704
0.16985,0.12908,1.2527
0.1688,0.12699,1.2265
0.16462,0.12908,1.2025
0.15521,0.12908,1.1837
0.16567,0.12699,1.144
0.16776,0.13013,1.1388
0.16253,0.12804,1.1293
0.1688,0.12804,1.1335
0.16044,0.13013,1.1283
0.16148,0.13326,1.1178
0.1573,0.12908,1.1126
0.15417,0.1249,1.1178
0.15521,0.13013,1.1147
0.16567,0.13326,1.1325
0.16671,0.12804,1.1544
0.16671,0.12595,1.1879
0.16671,0.13117,1.2015
0.17194,0.12908,1.2171
0.16671,0.13117,1.2265
0.16985,0.13013,1.2506
0.16567,0.12908,1.2621
0.16567,0.12908,1.284
0.16567,0.12804,1.3049
0.17298,0.12804,1.3196
0.17403,0.12908,1.3321
0.16671,0.13535,1.3311
0.17403,0.13431,1.3238
0.17194,0.13117,1.3175
0.17507,0.12699,1.2945
0.18866,0.12595,1.2882
0.17298,0.13117,1.284
0.16985,0.12908,1.2652
0.17089,0.12595,1.2516
0.1688,0.13222,1.2286
0.1688,0.13222,1.2109
0.16671,0.12804,1.1837
0.16776,0.12908,1.1586
0.15835,0.12804,1.1429
0.16253,0.12908,1.1314
0.16044,0.13117,1.1262
0.16462,0.12804,1.1241
0.16357,0.13117,1.1231
0.16044,0.13013,1.1178
0.16357,0.12804,1.1178
0.16253,0.13117,1.122
0.16148,0.12804,1.1325
0.16357,0.12595,1.1534
0.16567,0.12908,1.1806
0.16148,0.12804,1.1962
0.16671,0.13326,1.2213
0.16148,0.13117,1.2339
0.16776,0.13535,1.2485
0.1688,0.13117,1.2663
0.17298,0.12908,1.2809
0.16985,0.13013,1.2997
0.16776,0.12908,1.3102
0.16671,0.13431,1.3248
0.18552,0.13117,1.3311
0.17089,0.1249,1.3248
0.17298,0.12281,1.3227
0.17403,0.12908,1.307
0.17298,0.13117,1.2934
0.16985,0.12699,1.2861
0.16253,0.13013,1.2673
0.16671,0.1249,1.2527
0.16671,0.12386,1.2328
0.17089,0.12804,1.213
0.16462,0.13117,1.1921
0.16567,0.13117,1.1712
0.16462,0.13013,1.145
0.16253,0.13117,1.1335
0.16567,0.12908,1.1252
0.15939,0.13326,1.1231
0.16357,0.12804,1.121
0.16253,0.12804,1.1189
0.15626,0.13326,1.1178
0.16462,0.13222,1.1199
0.16044,0.1249,1.1335
0.16462,0.13117,1.1471
0.16148,0.13117,1.1722
0.16671,0.13117,1.1921
0.16671,0.12699,1.2161
0.16148,0.13013,1.236
0.16776,0.13326,1.2516
0.16148,0.12908,1.2652
0.15939,0.13326,1.2788
0.17403,0.1249,1.2987
0.17089,0.13326,1.3091
0.17507,0.13535,1.3217
0.17298,0.12595,1.3311
0.17089,0.1249,1.329
0.17194,0.13117,1.3238
0.17298,0.13326,1.3175
0.17194,0.12699,1.3008
0.16985,0.12804,1.2809
0.1688,0.13117,1.2621
0.16462,0.13326,1.2516
0.16671,0.12908,1.2349
0.16462,0.13117,1.213
0.16357,0.12804,1.1879
0.16462,0.13222,1.1722
0.16044,0.13326,1.1471
0.16776,0.12908,1.1314
0.14685,0.13013,1.122
0.1573,0.13117,1.1189
0.1479,0.078913,1.1544
0.16462,0.11968,1.0572
0.15208,0.1479,1.0844
0.18343,0.19598,1.1868
0.19598,0.16148,1.1074
0.17194,0.068461,1.2036
0.14685,0.11131,1.2339
0.14163,0.15626,1.1806
0.1364,0.18761,1.0969
0.13535,0.12281,1.2548
0.16253,0.083094,1.238
0.17403,0.09041,1.2506
0.18657,0.15626,1.2725
0.18866,0.15835,1.3833
0.18448,0.11863,1.3133
0.19075,0.089365,1.3185
0.17194,0.12386,1.3081
0.1688,0.17089,1.3342
0.1688,0.14267,1.2537
0.17821,0.094591,1.2934
0.16253,0.099817,1.3123
0.16148,0.15103,1.3175
