x,y,z
0.096681,0.14685,1.2422
0.10609,0.1479,1.2433
0.099817,0.14685,1.238
0.095636,0.14372,1.2286
0.099817,0.14999,1.2401
0.095636,0.14163,1.236
0.094591,0.14581,1.236
0.097727,0.14163,1.2276
0.095636,0.14581,1.2234
0.087275,0.14372,1.2077
0.096681,0.14476,1.1994
0.097727,0.14372,1.19
0.089365,0.13953,1.1879
0.098772,0.14058,1.1879
0.098772,0.14267,1.1889
0.096681,0.14372,1.1826
0.089365,0.14581,1.1816
0.09041,0.14058,1.1722
0.094591,0.13849,1.1732
0.089365,0.14163,1.1753
0.09041,0.14685,1.1764
0.091455,0.13849,1.1847
0.092501,0.14372,1.191
0.096681,0.14163,1.2088
0.092501,0.14476,1.2025
0.095636,0.14476,1.1994
0.091455,0.14372,1.2119
0.095636,0.14581,1.2182
0.089365,0.14581,1.2182
0.095636,0.14581,1.2245
0.095636,0.15312,1.2328
0.10191,0.14267,1.2401
0.089365,0.14476,1.26
0.095636,0.14476,1.2506
0.098772,0.14372,1.237
0.096681,0.14163,1.237
0.096681,0.14163,1.2297
0.097727,0.14581,1.2349
0.093546,0.14163,1.2286
0.094591,0.14476,1.2245
0.09041,0.14058,1.2203
0.095636,0.14685,1.214
0.085184,0.14372,1.2025
0.089365,0.14685,1.1921
0.092501,0.14267,1.191
0.073687,0.14058,1.1879
0.091455,0.14581,1.1837
0.094591,0.14163,1.1826
0.087275,0.14581,1.1795
0.093546,0.14267,1.1795
0.087275,0.13953,1.1753
0.09041,0.14372,1.1795
0.092501,0.13953,1.1795
0.08832,0.14372,1.1806
0.092501,0.14058,1.1847
0.093546,0.14581,1.1973
0.091455,0.14058,1.2036
0.093546,0.14372,1.2056
0.093546,0.1479,1.2088
0.09041,0.14058,1.2171
0.097727,0.14372,1.2182
0.094591,0.14476,1.2234
0.087275,0.14685,1.2349
0.095636,0.14685,1.2349
0.094591,0.14685,1.236
0.093546,0.14685,1.2433
0.096681,0.14685,1.2401
0.093546,0.14476,1.2349
0.08832,0.14476,1.238
0.091455,0.14267,1.2307
0.085184,0.1479,1.2328
0.096681,0.14267,1.2297
0.09041,0.14476,1.2265
0.097727,0.13431,1.2182
0.089365,0.14476,1.2046
0.094591,0.14581,1.1952
0.075777,0.14163,1.191
0.089365,0.14267,1.1879
0.094591,0.14372,1.1868
0.085184,0.14476,1.1858
0.08832,0.14058,1.1816
0.085184,0.14163,1.1795
0.086229,0.14163,1.1753
0.08832,0.14581,1.1753
0.08832,0.14476,1.1785
0.089365,0.14372,1.191
0.08832,0.14058,1.1826
0.092501,0.14058,1.1941
0.094591,0.14267,1.2025
0.08832,0.13744,1.2056
0.08832,0.14894,1.2088
0.095636,0.14267,1.2161
0.097727,0.1479,1.2203
0.091455,0.14685,1.2245
0.10086,0.14267,1.2224
0.095636,0.14267,1.2422
0.095636,0.14581,1.2391
0.098772,0.14685,1.2412
0.092501,0.14267,1.2391
0.094591,0.14267,1.2422
0.09041,0.14372,1.2349
0.092501,0.14058,1.2255
0.096681,0.14058,1.2255
0.089365,0.14163,1.2255
0.093546,0.14372,1.2234
0.095636,0.14163,1.2192
0.10086,0.14267,1.2056
0.089365,0.14581,1.2025
0.091455,0.14894,1.191
0.093546,0.14999,1.1837
0.085184,0.14372,1.1743
0.086229,0.13744,1.1795
0.09041,0.14163,1.1774
0.095636,0.14058,1.1837
0.09041,0.14163,1.1732
0.09041,0.14372,1.1712
0.085184,0.14163,1.1785
0.089365,0.14058,1.1649
0.09041,0.14267,1.1753
0.09041,0.14476,1.1983
0.095636,0.14372,1.1962
0.098772,0.1479,1.2109
0.092501,0.13849,1.2151
0.093546,0.14372,1.2161
0.09041,0.14685,1.2255
0.094591,0.14372,1.2182
0.098772,0.14685,1.2297
0.092501,0.14476,1.2297
0.096681,0.1479,1.2401
0.099817,0.14372,1.2412
0.095636,0.14894,1.2454
0.093546,0.14058,1.2412
0.095636,0.14476,1.2391
0.097727,0.14685,1.2307
0.094591,0.14685,1.2245
0.097727,0.14476,1.2182
0.092501,0.14267,1.2192
0.096681,0.1479,1.2151
0.092501,0.14894,1.2109
0.087275,0.14476,1.2046
0.095636,0.14372,1.2004
0.085184,0.15208,1.1837
0.10609,0.14267,1.1879
0.091455,0.14058,1.1806
0.086229,0.14894,1.1826
0.092501,0.14581,1.1722
0.091455,0.14267,1.1764
0.08832,0.14058,1.1764
0.089365,0.14267,1.1764
0.09041,0.14267,1.1795
0.09041,0.14372,1.1847
0.09041,0.14372,1.1889
0.091455,0.14267,1.1952
0.092501,0.14163,1.2056
0.092501,0.14163,1.213
0.098772,0.14372,1.2182
0.095636,0.13535,1.2203
0.095636,0.14476,1.2224
0.10191,0.14372,1.2328
0.099817,0.14476,1.2265
0.096681,0.14058,1.2349
0.094591,0.14163,1.2433
0.098772,0.14894,1.2433
0.096681,0.14372,1.2475
0.096681,0.14581,1.2349
0.094591,0.14476,1.2318
0.095636,0.15103,1.2318
0.093546,0.14685,1.2224
0.095636,0.14685,1.2182
0.092501,0.1479,1.2182
0.091455,0.14372,1.2109
0.096681,0.14058,1.2109
0.08832,0.14372,1.2004
0.087275,0.14372,1.19
0.094591,0.14685,1.1858
0.091455,0.14476,1.1764
0.089365,0.14476,1.1753
0.077868,0.081003,1.1753
0.091455,0.12595,1.0541
0.075777,0.22315,1.2506
0.086229,0.15521,1.236
0.12281,0.11131,1.1847
0.1249,0.16567,1.1701
0.092501,0.13849,1.2746
0.082049,0.13953,1.2307
0.065325,0.18448,1.1032
0.056964,0.14581,1.1189
0.078913,0.11863,1.2056
0.097727,0.1479,1.2286
0.094591,0.12072,1.1419
0.10818,0.14685,1.2757
0.1155,0.14163,1.3154
0.10086,0.13117,1.2516
0.11131,0.15521,1.1617
0.10713,0.14163,1.2987
0.091455,0.15208,1.2307
