x,y,z
0.13326,0.15417,1.214
0.13013,0.14581,1.213
0.13431,0.14685,1.2182
0.13431,0.1479,1.2151
0.13535,0.15208,1.2192
0.13326,0.14685,1.2213
0.1364,0.14476,1.2224
0.12908,0.14894,1.2171
0.13013,0.14999,1.2213
0.1364,0.14581,1.2182
0.13744,0.14581,1.2182
0.13744,0.15208,1.2192
0.13326,0.1479,1.2245
0.13117,0.15521,1.2224
0.13222,0.14685,1.2171
0.13744,0.14267,1.2192
0.1364,0.14999,1.2119
0.13849,0.15208,1.2192
0.1364,0.14894,1.2151
0.1364,0.14685,1.214
0.14372,0.14581,1.2119
0.13535,0.14894,1.2171
0.13535,0.15312,1.2109
0.13117,0.14999,1.2151
0.13431,0.14476,1.2098
0.13326,0.15521,1.2161
0.13013,0.14685,1.2098
0.13326,0.14267,1.2088
0.12595,0.14894,1.213
0.1364,0.14685,1.2161
0.12386,0.15103,1.2151
0.13849,0.14267,1.214
0.12908,0.15103,1.2098
0.13431,0.14894,1.213
0.13326,0.15103,1.2213
0.1364,0.15312,1.2119
0.13222,0.14581,1.2182
0.13117,0.14685,1.2182
0.1364,0.15103,1.2151
0.14058,0.15417,1.2098
0.13431,0.14372,1.2161
0.13431,0.14894,1.2151
0.13849,0.14894,1.2182
0.13744,0.14685,1.2151
0.13117,0.14581,1.2213
0.12908,0.15208,1.2182
0.13222,0.14581,1.2151
0.13535,0.14894,1.2171
0.13326,0.15103,1.2213
0.13117,0.14476,1.2203
0.1364,0.14476,1.2182
0.13535,0.14999,1.2182
0.13117,0.14999,1.2161
0.14372,0.15208,1.2098
0.13326,0.14581,1.2182
0.13117,0.15417,1.2119
0.13849,0.14999,1.2109
0.13222,0.14685,1.213
0.13535,0.1479,1.214
0.13326,0.1479,1.2151
0.13849,0.15103,1.214
0.1364,0.15103,1.213
0.13431,0.1479,1.2171
0.13431,0.14894,1.2098
0.13744,0.14999,1.2171
0.12908,0.1479,1.2151
0.13117,0.14685,1.2151
0.13222,0.15103,1.214
0.13849,0.15312,1.2192
0.13431,0.14894,1.2192
0.13117,0.14685,1.2192
0.13326,0.14476,1.2213
0.13535,0.14894,1.2224
0.13431,0.14581,1.2203
0.13326,0.1479,1.2192
0.13326,0.15103,1.2224
0.12908,0.14999,1.2161
0.13117,0.14894,1.2151
0.13326,0.15208,1.2192
0.13013,0.15103,1.2182
0.13744,0.14999,1.2182
0.12699,0.15103,1.2213
0.13326,0.1479,1.214
0.13326,0.14685,1.2151
0.13326,0.14685,1.2171
0.12908,0.14894,1.2161
0.13953,0.14685,1.2109
0.13117,0.15312,1.2182
0.13535,0.14685,1.213
0.13222,0.14581,1.2151
0.13744,0.14685,1.2151
0.14058,0.14999,1.2098
0.13222,0.15103,1.213
0.13535,0.15103,1.2119
0.13431,0.1479,1.2151
0.13222,0.14372,1.2171
0.13849,0.14685,1.2203
0.13744,0.14581,1.213
0.1364,0.14685,1.214
0.13431,0.15626,1.2224
0.13117,0.14999,1.2213
0.14058,0.14581,1.2192
0.1364,0.14476,1.2203
0.13326,0.14685,1.2213
0.13744,0.14894,1.2213
0.13326,0.15103,1.2234
0.13222,0.14685,1.2192
0.13326,0.14685,1.2182
0.13117,0.15312,1.2192
0.1364,0.14894,1.2182
0.13953,0.1479,1.2203
0.13222,0.1479,1.2151
0.13953,0.14581,1.2171
0.13744,0.14894,1.2192
0.13117,0.15103,1.2161
0.13535,0.15208,1.2109
0.13326,0.14476,1.214
0.13431,0.14581,1.2098
0.13117,0.1479,1.2182
0.13013,0.14581,1.2109
0.13953,0.14581,1.2119
0.13535,0.14894,1.2265
0.13013,0.15103,1.2151
0.13431,0.14476,1.2109
0.13535,0.14999,1.213
0.13326,0.14581,1.2119
0.13326,0.14894,1.2109
0.13431,0.15103,1.2192
0.13326,0.15103,1.2234
0.13013,0.15312,1.2151
0.12908,0.14685,1.2161
0.13849,0.14372,1.2182
0.13535,0.14685,1.2171
0.13117,0.14999,1.214
0.13326,0.14894,1.2213
0.13013,0.14999,1.2182
0.13849,0.14999,1.213
0.12281,0.14894,1.2213
0.1364,0.14685,1.2265
0.13222,0.14894,1.2234
0.13431,0.14476,1.2255
0.13535,0.15103,1.2171
0.14163,0.14685,1.2213
0.13117,0.14894,1.2182
0.1364,0.15208,1.2192
0.1364,0.14581,1.2192
0.13744,0.1479,1.2255
0.13535,0.15103,1.2171
0.13953,0.14581,1.2151
0.13953,0.14476,1.213
0.13431,0.14163,1.2161
0.13431,0.1479,1.214
0.13535,0.14685,1.2109
0.13222,0.14999,1.2098
0.13953,0.1479,1.213
0.1364,0.14894,1.2151
0.13326,0.14372,1.214
0.13326,0.15312,1.213
0.13013,0.14685,1.214
0.13431,0.15103,1.2161
0.13326,0.15312,1.2182
0.13326,0.14999,1.2151
0.13849,0.14476,1.2098
0.13326,0.1479,1.2234
0.13013,0.14581,1.2265
0.13013,0.14894,1.2213
0.13744,0.14999,1.2245
0.1249,0.14894,1.2171
0.12804,0.14894,1.2234
0.13117,0.15103,1.2161
0.13535,0.1479,1.2224
0.1364,0.14372,1.2203
0.1364,0.14685,1.2119
0.13431,0.14476,1.2171
0.13744,0.15103,1.2161
0.13431,0.15312,1.2109
0.13849,0.15208,1.2224
0.13953,0.14476,1.214
0.13849,0.15103,1.2265
0.13744,0.14999,1.2192
0.13535,0.14999,1.2098
0.13535,0.14894,1.2077
0.13535,0.14999,1.2109
0.13013,0.15312,1.2109
0.13222,0.15103,1.2077
0.13431,0.14894,1.213
0.13326,0.14894,1.2077
0.14163,0.14476,1.213
0.13535,0.14685,1.2161
0.13013,0.1479,1.213
0.13013,0.14894,1.213
0.13535,0.14894,1.2098
0.13431,0.14581,1.213
0.13431,0.14894,1.2077
0.1364,0.1479,1.2109
0.13535,0.14476,1.2151
0.13431,0.14999,1.2077
0.13326,0.14685,1.2203
0.13535,0.14581,1.2182
0.1364,0.14581,1.2161
0.13117,0.14476,1.2151
0.13222,0.14581,1.2203
0.13431,0.14999,1.2192
0.13849,0.15417,1.2182
0.12908,0.14894,1.2119
0.1364,0.14581,1.2119
0.13849,0.1479,1.2171
0.13535,0.15103,1.2109
0.13431,0.1479,1.2109
0.13117,0.14685,1.2036
0.13222,0.14372,1.2067
0.13431,0.14476,1.2036
0.1364,0.14581,1.2067
0.12804,0.1479,1.2004
0.13431,0.15103,1.1962
0.13222,0.14894,1.2025
0.13744,0.1479,1.1983
0.13222,0.15103,1.1962
0.12699,0.1479,1.1973
0.13326,0.14685,1.2046
0.14058,0.15208,1.2046
0.12386,0.14581,1.2046
0.13535,0.14685,1.2109
0.13326,0.15103,1.2077
0.13222,0.15208,1.213
0.13535,0.15103,1.2109
0.1364,0.15103,1.2161
0.12804,0.14894,1.2192
0.13744,0.15417,1.2171
0.14163,0.1479,1.2276
0.13117,0.14581,1.2307
0.13849,0.1479,1.2318
0.13849,0.14999,1.2265
0.13326,0.14476,1.236
0.13431,0.14999,1.2265
0.13431,0.1479,1.2192
0.13535,0.14999,1.2203
0.13326,0.1479,1.2171
0.13222,0.15417,1.2171
0.13953,0.14163,1.2171
0.13326,0.14999,1.2213
0.13431,0.15208,1.2255
0.13117,0.14685,1.2203
0.13744,0.15208,1.2213
0.13117,0.14372,1.2192
0.13953,0.15312,1.213
0.13326,0.14999,1.2224
0.13535,0.14581,1.2245
0.13013,0.15103,1.2297
0.13744,0.14894,1.238
0.13222,0.1479,1.2401
0.13431,0.15417,1.2422
0.13953,0.14999,1.2433
0.1364,0.15208,1.2422
0.14372,0.15208,1.2527
0.13431,0.14894,1.2579
0.1364,0.15312,1.2579
0.1364,0.15312,1.2663
0.13431,0.1479,1.2725
0.13953,0.1479,1.2642
0.13535,0.14894,1.2684
0.13431,0.1479,1.2684
0.13222,0.15103,1.2673
0.13431,0.14581,1.2642
0.15208,0.14999,1.2537
0.13744,0.15208,1.2558
0.13849,0.15208,1.2527
0.1364,0.14581,1.2516
0.13535,0.14267,1.2318
0.1364,0.15103,1.2339
0.13431,0.14894,1.2234
0.13431,0.14894,1.2213
0.13849,0.14685,1.2109
0.12908,0.14581,1.2077
0.13326,0.1479,1.1952
0.12804,0.14894,1.1868
0.13744,0.15939,1.1659
0.13535,0.16567,1.1576
0.13013,0.13535,1.1335
0.13222,0.14058,1.1199
0.13431,0.16148,1.1063
0.12804,0.15312,1.0875
0.12908,0.1364,1.0792
0.13222,0.13744,1.0896
0.12908,0.14685,1.1001
0.13222,0.15626,1.1147
0.13431,0.14372,1.1231
0.13013,0.14058,1.1461
0.13849,0.14476,1.167
0.14058,0.15521,1.1837
0.13744,0.16044,1.2067
0.1364,0.14267,1.2339
0.13431,0.13849,1.2589
0.13535,0.15521,1.2893
0.13744,0.14267,1.3154
0.12804,0.15312,1.3196
0.13326,0.14163,1.3332
0.13535,0.14476,1.33
0.13326,0.16044,1.3363
0.13849,0.15626,1.33
0.13431,0.14581,1.33
0.13326,0.14999,1.3238
0.13431,0.15103,1.3175
0.13535,0.15312,1.2934
0.13013,0.15103,1.2715
0.13326,0.14894,1.2391
0.13326,0.14685,1.2245
0.13535,0.15417,1.19
0.13744,0.15417,1.1722
0.13117,0.14999,1.1492
0.1364,0.14685,1.144
0.14058,0.14372,1.1199
0.13744,0.15208,1.1063
0.1364,0.13849,1.0928
0.12699,0.14372,1.0854
0.13431,0.13953,1.0854
0.13222,0.1479,1.0949
0.13535,0.14685,1.1032
0.13431,0.14894,1.1231
0.12595,0.14581,1.1408
0.13222,0.14999,1.167
0.13222,0.15521,1.1837
0.1249,0.14685,1.2015
0.13849,0.14999,1.2297
0.13953,0.14894,1.2527
0.13431,0.1479,1.2788
0.13431,0.15312,1.3018
0.13326,0.14894,1.3248
0.13849,0.1479,1.33
0.13849,0.14894,1.3373
0.13744,0.15312,1.3363
0.14163,0.1479,1.3384
0.1364,0.1479,1.3321
0.13535,0.15103,1.3332
0.13535,0.14581,1.3123
0.1364,0.15208,1.3081
0.13535,0.15208,1.2778
0.13431,0.14476,1.2485
0.13744,0.14894,1.2203
0.13326,0.15103,1.2004
0.13535,0.14894,1.167
0.12908,0.14685,1.1565
0.13326,0.13953,1.1419
0.13431,0.14267,1.1273
0.12804,0.1479,1.1095
0.13326,0.14476,1.0969
0.13535,0.14581,1.0834
0.13013,0.1479,1.0886
0.12908,0.15103,1.0928
0.12386,0.14581,1.1105
0.13013,0.14372,1.121
0.13431,0.1479,1.1429
0.13117,0.14476,1.1565
0.1364,0.1573,1.1774
0.13744,0.14999,1.2004
0.13326,0.15208,1.2224
0.13535,0.14894,1.2516
0.14267,0.14476,1.2757
0.13744,0.1573,1.2997
0.13535,0.15208,1.3143
0.13744,0.15103,1.329
0.13431,0.15312,1.3373
0.13535,0.15312,1.3415
0.13431,0.15208,1.3373
0.13953,0.15103,1.329
0.13117,0.15312,1.3217
0.13849,0.14581,1.3123
0.13431,0.14999,1.3008
0.13431,0.14894,1.283
0.13326,0.14999,1.2558
0.13849,0.15103,1.2318
0.1364,0.14372,1.1994
0.12908,0.15103,1.1764
0.13117,0.14581,1.1502
0.13013,0.14685,1.1398
0.12595,0.14685,1.1283
0.13326,0.14581,1.1116
0.13535,0.14163,1.1001
0.13117,0.14058,1.0917
0.1364,0.14267,1.0865
0.13431,0.14999,1.0907
0.13326,0.14372,1.1063
0.13222,0.14476,1.1116
0.12908,0.14685,1.1356
0.13535,0.14999,1.1576
0.13744,0.14267,1.1826
0.13431,0.1479,1.1983
0.1364,0.14894,1.2213
0.1364,0.14476,1.2443
0.13849,0.14685,1.2673
0.13431,0.15208,1.2882
0.14372,0.14894,1.3143
0.13326,0.15103,1.3238
0.13744,0.14999,1.3447
0.13849,0.15103,1.3394
0.13849,0.15208,1.3384
0.14058,0.14894,1.3332
0.1364,0.14685,1.3269
0.13953,0.14999,1.3164
0.13431,0.14685,1.3028
0.13535,0.14685,1.2799
0.1364,0.14685,1.2548
0.1364,0.1479,1.2307
0.13117,0.1479,1.2046
0.13953,0.14894,1.1753
0.13326,0.1479,1.1565
0.13431,0.14372,1.1356
0.13222,0.13953,1.1241
0.1364,0.14581,1.0949
0.12595,0.1479,1.1043
0.12804,0.1479,1.1001
0.12804,0.14685,1.0896
0.13326,0.14267,1.0938
0.13431,0.14372,1.1011
0.13117,0.14581,1.1158
0.13117,0.13953,1.1262
0.13222,0.14476,1.1586
0.13431,0.14894,1.1701
0.13013,0.14894,1.2015
0.13326,0.14999,1.2234
0.14058,0.1479,1.2433
0.13849,0.15417,1.2621
0.13117,0.15312,1.2872
0.13849,0.14685,1.307
0.13117,0.14999,1.3279
0.13222,0.14999,1.3373
0.13535,0.15417,1.3467
0.1364,0.15312,1.3467
0.13326,0.15103,1.3373
0.13535,0.14476,1.3279
0.13849,0.15312,1.3143
0.14058,0.15208,1.2966
0.1364,0.15208,1.2861
0.13222,0.14999,1.2589
0.13953,0.14685,1.236
0.13326,0.14581,1.214
0.13431,0.1479,1.1837
0.13222,0.14999,1.1607
0.13222,0.1479,1.1398
0.13431,0.14685,1.122
0.1364,0.15208,1.1116
0.12699,0.13849,1.1053
0.1364,0.1479,1.0949
0.12908,0.14894,1.0959
0.12908,0.14894,1.0886
0.13013,0.14894,1.0949
0.13117,0.14581,1.1137
0.13326,0.14476,1.1325
0.13117,0.14476,1.1565
0.13222,0.15417,1.1753
0.13326,0.14894,1.1994
0.1364,0.15312,1.2234
0.13535,0.15208,1.2401
0.1364,0.15417,1.2621
0.13744,0.14685,1.2799
0.13431,0.15521,1.3049
0.13431,0.15103,1.3227
0.13326,0.14999,1.3394
0.1364,0.15208,1.3426
0.13744,0.15208,1.3447
0.13431,0.14894,1.3405
0.13535,0.15103,1.3311
0.13535,0.1479,1.3133
0.13326,0.14685,1.2987
0.13535,0.15417,1.284
0.1364,0.15521,1.2642
0.13744,0.14894,1.2401
0.13953,0.14894,1.2161
0.1364,0.14685,1.1858
0.13222,0.14999,1.1628
0.13431,0.14685,1.1419
0.1364,0.14999,1.122
0.13117,0.14894,1.1137
0.13744,0.14685,1.1074
0.13431,0.14372,1.0969
0.13535,0.14267,1.0917
0.13326,0.14685,1.0959
0.12908,0.14581,1.0949
0.13326,0.14476,1.1084
0.13117,0.14267,1.1262
0.13431,0.14999,1.145
0.13535,0.15103,1.1774
0.13535,0.14999,1.1994
0.13431,0.15208,1.2203
0.13744,0.14581,1.238
0.13535,0.15312,1.2589
0.13535,0.14581,1.2819
0.13849,0.14894,1.2914
0.13849,0.15103,1.3238
0.13535,0.14999,1.3311
0.13744,0.15626,1.3279
0.13535,0.15103,1.3457
0.13849,0.15103,1.3363
0.13849,0.1479,1.3279
0.1364,0.15417,1.3185
0.13535,0.15103,1.2924
0.13744,0.15103,1.284
0.13535,0.14372,1.2663
0.1364,0.15208,1.2475
0.14058,0.14999,1.2171
0.13431,0.14685,1.1941
0.13744,0.14894,1.1607
0.13535,0.14999,1.144
0.13849,0.14894,1.1293
0.13431,0.1479,1.122
0.12699,0.15939,1.1063
0.1364,0.14476,1.0959
0.13431,0.15103,1.1001
0.12908,0.14581,1.0959
0.13431,0.14267,1.1043
0.13222,0.14894,1.1011
0.13326,0.15103,1.1262
0.12908,0.14476,1.1377
0.13535,0.15208,1.1649
0.12386,0.14267,1.1868
0.13326,0.14685,1.2203
0.1364,0.14372,1.2412
0.1364,0.15103,1.2579
0.13744,0.15312,1.2788
0.13744,0.14685,1.2945
0.13535,0.14685,1.3164
0.13953,0.14999,1.3352
0.14058,0.15312,1.3384
0.1364,0.15103,1.3436
0.13326,0.1479,1.3394
0.1364,0.14999,1.3363
0.1364,0.15208,1.3154
0.13744,0.14894,1.2997
0.13431,0.14999,1.2872
0.13953,0.14894,1.26
0.12908,0.14372,1.2454
0.1364,0.14894,1.2203
0.13117,0.14372,1.1973
0.13222,0.14894,1.1868
0.12804,0.15835,1.1471
0.13431,0.1479,1.1293
0.13535,0.1479,1.1126
0.13326,0.14163,1.1011
0.1155,0.13849,1.0823
0.12386,0.11131,1.144
0.14581,0.12908,1.0551
0.13535,0.19911,1.052
0.14999,0.19911,1.1001
0.17821,0.14476,1.2119
0.13222,0.072642,1.1241
0.11445,0.13431,1.1053
0.10713,0.19911,1.2422
0.10295,0.20643,1.2265
0.099817,0.11968,1.1712
0.14163,0.076823,1.2161
0.14581,0.13013,1.3781
0.15626,0.20225,1.2715
0.14685,0.17507,1.2861
0.14058,0.12595,1.3321
0.14999,0.11027,1.423
0.14476,0.16671,1.2537
0.13326,0.19807,1.3133
0.14581,0.15626,1.3426
0.13535,0.10191,1.3718
0.12281,0.12177,1.2276
0.12595,0.18343,1.3258
0.12281,0.20225,1.2914
