x,y,z
2017,2013,3092
2019,2013,3085
2018,2013,3089
2018,2012,3082
2017,2015,3083
2017,2011,3083
2014,2009,3081
2023,2013,3076
2019,2011,3079
2017,2013,3077
2016,2005,3080
2015,2012,3074
2018,2009,3074
2020,2018,3070
2017,2016,3070
2014,2017,3069
2020,2010,3067
2015,2012,3072
2016,2011,3070
2016,2007,3062
2020,2017,3070
2019,2010,3067
2022,2012,3065
2012,2010,3069
2022,2012,3064
2021,2012,3065
2017,2016,3059
2030,2004,3063
2023,2016,3057
2020,2011,3057
2017,2007,3060
2022,2014,3058
2030,2016,3059
2021,2019,3058
2016,2014,3058
2020,2020,3057
2018,2011,3057
2030,2014,3058
2015,2013,3063
2018,2029,3061
2012,2013,3061
2023,2015,3065
2023,2014,3064
2019,2013,3071
2015,2017,3064
2020,2011,3062
2020,2012,3058
2021,2013,3068
2026,2014,3066
2014,2017,3062
2019,2016,3065
2020,2016,3061
2017,2011,3065
2017,2014,3060
2019,2027,3073
2017,2018,3068
2020,2018,3072
2021,2015,3073
2015,2013,3070
2019,2014,3072
2015,2014,3070
2016,2009,3069
2022,2008,3077
2024,2010,3078
2022,2016,3080
2016,2018,3076
2019,2015,3080
2019,2014,3080
2014,2017,3082
2025,2016,3085
2022,2017,3085
2017,2013,3086
2017,2017,3091
2017,2012,3084
2022,2016,3091
2023,2014,3086
2020,2012,3081
2019,2013,3088
2024,2016,3090
2017,2006,3087
2024,2011,3090
2014,2011,3089
2016,2013,3097
2020,2014,3094
2020,2017,3095
2025,2015,3095
2019,2015,3099
2017,2014,3098
2014,2014,3097
2016,2010,3100
2020,2014,3100
2022,2012,3102
2019,2013,3103
2017,2011,3104
2018,2012,3103
2021,2016,3101
2021,2007,3095
2020,2014,3096
2024,2014,3104
2020,2013,3103
2018,2015,3101
2018,2018,3105
2003,2016,3099
2016,2019,3103
2019,2011,3103
2018,2018,3106
2022,2017,3105
2018,2021,3102
2023,2013,3099
2019,2014,3107
2026,2012,3111
2021,2020,3106
2021,2011,3097
2025,2013,3102
2029,2015,3101
2029,2015,3100
2020,2013,3087
2030,2016,3085
2024,2012,3092
2026,2013,3091
2023,2015,3089
2026,2019,3087
2018,2019,3084
2031,2017,3084
2027,2018,3078
2024,2018,3082
2025,2016,3078
2031,2016,3073
2027,2012,3076
2023,2015,3079
2026,2013,3076
2025,2014,3076
2019,2016,3075
2021,2020,3075
2021,2008,3078
2017,2008,3073
2009,2005,3068
2015,2010,3059
2014,2010,3040
2018,2009,3022
2030,2007,2993
2030,2004,2987
2023,2005,2970
2023,1999,2971
2022,1993,2968
2015,1999,2988
2022,1994,2989
2015,1999,3005
2016,2003,3027
2010,1998,3055
2006,1998,3084
2003,2002,3115
1992,1997,3146
1991,1996,3168
1987,1999,3181
1982,2006,3169
1991,2006,3186
1988,2008,3170
1995,2010,3162
1993,2009,3144
1996,2010,3119
1998,2006,3104
2009,2009,3084
2013,2006,3063
2014,2010,3049
2019,2013,3045
2014,2014,3045
2015,2012,3060
2010,2012,3077
2009,2013,3096
2005,2016,3125
2008,2015,3139
2000,2016,3168
1996,2019,3183
1997,2016,3206
1994,2024,3220
1990,2019,3222
1995,2015,3217
1995,2011,3206
1998,2010,3192
2004,2009,3183
2006,2016,3155
2008,2012,3147
2015,2011,3137
2013,2019,3119
2018,2019,3118
2022,2013,3116
2018,2012,3118
2021,2014,3128
2013,2013,3147
2006,2017,3163
2005,2023,3175
2003,2016,3194
2001,2022,3207
2010,2023,3206
2015,2020,3207
2008,2014,3216
2003,2012,3204
2006,2016,3197
2002,2014,3177
2008,2019,3161
2017,2018,3140
2022,2016,3120
2023,2017,3092
2024,2015,3074
2023,2012,3061
2029,2011,3052
2022,2008,3052
2027,2012,3048
2026,2013,3061
2028,2018,3058
2026,2014,3070
2027,2000,3088
2016,2013,3099
2014,2012,3119
2011,2010,3143
2005,2004,3152
2007,2009,3150
2007,2011,3155
2011,2008,3151
2010,2009,3147
2008,2008,3143
2016,2009,3124
2013,2010,3110
2008,2004,3093
2013,2003,3065
2020,2008,3056
2026,2004,3038
2029,2010,3017
2031,2005,3014
2025,2013,3013
2025,2008,3015
2025,2009,3015
2026,2008,3019
2029,2003,3022
2029,1999,3040
2019,2006,3054
2019,2009,3063
2019,2011,3070
2010,2015,3087
2016,2011,3088
2014,2013,3087
2018,2007,3082
2023,2002,3082
2014,2006,3077
2024,2010,3063
2020,2008,3054
2025,2009,3045
2026,2013,3034
2027,2008,3022
2017,2008,3008
2032,2006,3011
2032,2005,3008
2031,2004,3018
2029,2004,3019
2026,2008,3033
2024,2012,3042
2020,2012,3058
2020,2014,3068
2015,2012,3081
2025,2010,3090
2016,2017,3092
2017,2012,3099
2021,2015,3095
2018,2016,3092
2019,2023,3081
2023,2016,3066
2028,2017,3057
2030,2014,3024
2030,2018,3030
2030,2016,3018
2027,2018,3008
2028,2018,3000
2033,2019,3007
2032,2014,3009
2017,2016,3011
2029,2018,3023
2021,2020,3041
2021,2020,3053
2016,2018,3074
2029,2018,3083
2014,2012,3092
2020,2017,3105
2013,2017,3117
2007,2018,3113
2010,2018,3111
2009,2021,3108
2011,2011,3092
2012,2014,3086
2016,2013,3070
2022,2012,3048
2021,2008,3039
2021,2017,3034
2018,2013,3029
2017,2013,3026
2022,2016,3028
2017,2009,3026
2023,2013,3032
2015,2015,3027
2011,2012,3048
2010,2013,3060
2011,2010,3077
2011,2011,3090
2012,2015,3103
2011,2012,3095
2004,2011,3102
2008,2014,3105
2011,2007,3101
2017,2013,3096
2015,2007,3093
2005,2014,3089
2009,2010,3084
2019,2010,3074
2017,2011,3075
2014,2010,3066
2015,2009,3068
2020,2004,3071
2015,2004,3077
2012,2008,3084
2009,2005,3088
2016,2005,3095
2010,2010,3109
2011,2009,3110
2013,2006,3116
2009,2010,3126
2009,2006,3134
2012,2009,3138
2010,2010,3139
2011,2008,3136
2011,2012,3141
2010,2016,3139
2010,2010,3134
2009,2013,3129
2017,2009,3129
2018,2007,3129
2017,2009,3124
2013,2010,3125
2010,2011,3122
2011,2007,3121
2014,2005,3127
2015,2010,3137
2007,2008,3137
2009,2005,3140
2008,2010,3150
2017,2008,3156
2012,2009,3160
2007,2011,3164
2006,2012,3175
2009,2011,3181
2001,2015,3188
2010,2013,3184
1998,2012,3180
2004,2006,3185
2006,2008,3180
2005,2009,3175
2009,2007,3168
2007,2010,3167
2009,2012,3163
2012,2010,3159
2010,2004,3150
2009,2012,3144
2008,2008,3146
2007,2010,3135
2007,2012,3143
2007,2012,3142
2007,2015,3145
2008,2012,3148
2013,2014,3147
2010,2012,3148
2012,2011,3153
2011,2011,3155
2007,2014,3155
2006,2016,3161
2030,2016,3153
2015,2012,3158
2011,2011,3157
2007,2011,3155
2014,2010,3147
2003,2009,3139
2016,2011,3130
2015,2013,3124
2022,2012,3135
2018,2014,3113
2020,2012,3104
2017,2008,3101
2025,2011,3102
2020,2012,3094
2020,2013,3099
2017,2015,3102
2017,2013,3099
2022,2011,3097
2022,2016,3088
2014,2015,3096
2003,2012,3095
2024,2016,3094
2016,2013,3099
2023,2016,3096
2021,2014,3095
2013,2014,3086
2016,2014,3073
2019,2018,3071
2024,2010,3066
2025,2014,3054
2022,2013,3055
2022,2012,3042
2018,2011,3039
2024,2010,3037
2009,2010,3031
2023,2011,3032
2022,2009,3033
2021,2007,3034
2018,2011,3033
2020,2012,3040
2011,2008,3047
2017,2011,3050
2012,2007,3041
2023,2015,3050
2023,2008,3051
2017,2013,3042
2017,2012,3044
2016,2013,3039
2015,2007,3031
2012,2010,3029
2022,2014,3020
2014,2011,3018
2018,2006,3008
2022,2008,3008
2024,2006,3000
2016,2016,3003
2016,2009,3003
2018,2010,3006
2017,2009,3020
2021,2017,3005
2016,2012,3005
2015,2012,3023
2016,2014,3026
2012,2023,3025
2016,2016,3037
2015,2015,3032
2014,2017,3042
2017,2013,3033
2017,2015,3040
2013,2016,3036
2017,2012,3033
2022,2011,3038
2018,2012,3026
2026,2010,3027
2029,2012,3031
2020,2012,3025
2022,2022,3023
2021,2008,3022
2023,2012,3030
2024,2014,3032
2021,2011,3037
2022,2013,3037
2018,2018,3044
2020,2017,3053
2021,2014,3058
2019,2015,3060
2020,2017,3070
2017,2013,3080
2018,2016,3078
2018,2016,3081
2010,2015,3080
2018,2015,3080
2020,2013,3081
2019,2015,3078
2020,2013,3085
2018,2015,3074
2014,2011,3081
2014,2014,3082
2017,2007,3083
2021,2011,3084
2018,2011,3085
2016,2011,3092
2018,2013,3094
2013,2016,3100
2015,2016,3112
2013,2014,3114
2013,2015,3122
2011,2009,3125
2010,2012,3137
2008,2011,3136
2011,2002,3134
2009,2011,3143
2013,2011,3143
2007,2015,3140
2014,2009,3145
2019,2011,3137
2013,2009,3137
2011,2006,3134
2013,2009,3135
2010,2012,3135
2011,2010,3138
2013,2010,3138
2010,2013,3143
2017,2009,3148
2013,2013,3152
2010,2011,3153
2005,2014,3156
2009,2013,3166
2011,2013,3169
2012,2012,3172
2006,2012,3173
2001,2012,3177
2016,2012,3174
2013,2011,3174
2009,2010,3172
2016,2013,3178
2010,2012,3172
2015,2008,3169
2030,2009,3168
2016,2009,3162
2016,2012,3160
2015,2007,3157
2018,2010,3159
2014,2010,3155
2019,2009,3155
2014,2005,3158
2016,2006,3152
2013,2010,3156
2001,2014,3166
2013,2016,3158
2013,2011,3169
2011,2014,3164
2015,2013,3164
2009,2010,3161
2021,2010,3162
2017,2006,3159
2014,2011,3136
2016,2015,3148
2014,2011,3139
2014,2009,3130
2017,2011,3129
2018,2011,3122
2016,2005,3121
2020,2008,3119
2019,2009,3113
2016,2015,3118
2012,2013,3114
2013,2017,3116
2013,2006,3117
2014,2013,3117
2011,2004,3110
2025,2010,3112
2011,2011,3107
2011,2005,3109
2011,2011,3106
2016,2016,3097
2013,2013,3098
2016,2012,3092
2018,2011,3085
2017,2010,3081
2012,2011,3074
2017,2010,3069
2015,2010,3060
2013,2007,3060
2017,2012,3056
2015,2009,3046
2013,2014,3045
2011,2006,3049
2011,2007,3047
2016,2011,3051
2016,2005,3046
2016,2010,3042
2016,2010,3045
2016,2013,3046
2021,2012,3053
2016,2006,3044
2015,2012,3040
2016,2016,3039
2018,2018,3037
2012,2011,3030
2019,2015,3029
2016,2011,3020
2017,2016,3020
2023,2014,3019
2021,2010,3014
2022,2016,3014
2024,2008,3009
2020,2014,3010
2017,2029,3002
2024,2011,3007
2024,2015,3008
2028,2015,3016
2021,2018,3011
2020,2027,3017
2019,2012,3023
2023,2013,3021
2016,2014,3022
2024,2018,3027
2025,2000,3022
2020,2014,3020
2018,2017,3027
2020,2010,3020
2014,2015,3023
2020,2011,3019
2022,2016,3025
2022,2014,3012
2022,2016,3015
2024,2014,3011
2019,2010,3024
2019,2016,3020
2020,2012,3025
2019,2010,3025
2018,2015,3031
2019,2011,3037
2017,2011,3045
2009,2012,3049
2014,2018,3049
2012,2014,3052
2017,2012,3059
2018,2011,3070
2019,2013,3065
2014,2011,3067
2016,2012,3068
2012,2011,3071
2012,2016,3072
2012,2014,3070
2012,2007,3073
2009,2008,3075
2018,2010,3067
2009,2008,3086
2013,2010,3081
2016,2011,3077
2013,2013,3085
2017,2009,3094
2013,2008,3093
2012,2008,3101
2014,2007,3104
2015,2009,3114
2012,2011,3124
2008,2014,3124
2015,2009,3134
2008,2018,3134
2008,2011,3134
2011,2010,3138
2011,2010,3140
2014,2011,3140
2010,2015,3142
2016,2010,3133
2015,2013,3141
2010,2008,3140
2013,2014,3136
2014,2010,3141
2016,2011,3140
2022,2013,3146
2014,2013,3150
2015,2006,3155
2013,2012,3159
2015,2012,3162
2015,2009,3167
2014,2019,3171
2014,2011,3179
2014,2010,3179
2010,2012,3180
2012,2015,3178
2020,2016,3186
2014,2012,3186
2005,2014,3181
2019,2011,3175
2012,2011,3175
2017,2013,3171
2012,2014,3166
2023,2016,3169
2023,2013,3164
2014,2011,3161
2017,2017,3164
2016,2015,3160
2018,2008,3157
2018,2014,3164
2015,2015,3167
2000,2015,3169
2009,2015,3166
2014,2000,3167
2013,2010,3166
2007,2011,3167
2011,2013,3170
2011,2009,3169
2011,2012,3159
2013,2015,3162
2014,2012,3158
2012,2018,3155
2016,2010,3146
2015,2009,3148
2016,2012,3132
2010,2010,3126
2018,2010,3123
2016,2010,3115
2014,2012,3115
2017,2010,3110
2016,2007,3116
2013,2006,3105
2019,2004,3110
2012,2005,3101
2016,2006,3105
2014,2010,3106
2030,2012,3109
2013,2011,3104
2025,2013,3103
2015,2010,3100
2016,2009,3094
2018,2010,3087
2015,2007,3092
2018,2011,3079
2013,2014,3078
2013,2011,3061
2017,2012,3058
2014,2008,3056
2019,2009,3047
2018,2012,3040
2021,2008,3037
2022,2004,3039
2018,2011,3037
2018,2009,3037
2019,2013,3037
2021,2005,3029
2019,2010,3030
2020,2010,3033
2018,2005,3029
2014,2006,3038
2016,2010,3033
2019,2011,3034
2017,2012,3026
2016,2011,3031
2018,2008,3027
2024,2017,3020
2016,2014,3017
2020,2011,3014
2017,2013,3003
2016,2007,3005
2018,2016,2999
2020,2010,2994
2025,2015,2992
2023,2015,2994
2025,2007,2996
2023,2012,2992
2018,2014,2994
2019,2015,3005
2019,2018,3004
2022,2009,3010
2019,2017,3017
2015,2014,3019
2016,2014,3018
2012,2018,3026
2014,2011,3022
2016,2015,3026
2012,2016,3021
2011,2013,3026
2012,2016,3020
2018,2014,3020
2013,2011,3018
2018,2010,3016
2014,2010,3015
2016,2009,3017
2021,2013,3018
2012,2014,3017
2017,2010,3026
2018,2013,3028
2014,2014,3031
2013,2016,3039
2013,2014,3046
2011,2015,3056
2020,2009,3060
2013,2010,3064
2015,2017,3074
2008,2011,3073
2019,2015,3088
2019,2011,3082
2009,2011,3085
2012,2011,3085
2011,2012,3086
2020,2013,3084
2017,2011,3081
2017,2013,3085
2010,2018,3084
2015,2011,3086
2017,2008,3095
2015,2013,3096
2015,2012,3094
2009,2007,3104
2018,2014,3105
2011,2011,3109
2015,2017,3120
2012,2013,3131
2013,2009,3131
2012,2016,3146
2011,2008,3151
2013,2016,3158
2010,2013,3156
2012,2016,3162
2018,2010,3163
2009,2010,3167
2011,2010,3156
2010,2015,3162
2000,2008,3159
2015,2014,3157
2018,2011,3156
2011,2010,3155
2009,2010,3157
2011,2008,3156
2015,2009,3156
2019,2006,3164
2016,2017,3165
2013,2014,3167
2015,2011,3172
2010,2010,3177
2010,2014,3180
2009,2010,3188
2010,2015,3196
2011,2013,3194
2008,2014,3200
2007,2008,3201
2008,2011,3184
2012,2010,3194
2010,2011,3192
2009,2013,3193
2011,2011,3180
2012,2014,3176
2018,2011,3168
2017,2010,3170
2015,2009,3165
2011,2013,3164
2013,2015,3162
2014,2017,3161
2016,2012,3161
2018,2006,3160
2018,2010,3156
2019,2014,3159
2017,2014,3160
2014,2008,3167
2010,2010,3162
2022,2013,3167
2019,2013,3163
2014,2014,3160
2014,2014,3157
2015,2014,3156
2015,2010,3147
2016,2013,3146
2021,2014,3129
2012,2015,3122
2015,2015,3117
2023,2012,3104
2018,2011,3106
2017,2010,3101
2018,2015,3097
2022,2010,3091
2017,2012,3090
2021,2007,3090
2017,2010,3081
2016,2010,3085
2021,2009,3082
2021,2014,3092
2010,2011,3085
2014,2010,3088
2016,2014,3085
2014,2016,3077
2020,2014,3073
2015,2014,3068
2021,2014,3063
2020,2010,3056
2016,2012,3048
2016,2012,3043
2020,2016,3034
2021,2011,3026
2018,2009,3019
2024,2010,3012
2020,2016,3007
2018,2007,3002
2024,2014,3010
2023,2013,3008
2025,2010,3007
2019,2013,3009
2018,2014,3009
2021,2013,3011
2016,2011,3017
2020,2010,3013
2019,2007,3018
2000,2016,3018
2013,2011,3005
2020,2010,3007
2015,2016,3008
2022,2019,3005
2020,2011,2995
2025,2008,2994
2014,2011,2989
2022,2015,2984
2017,2008,2982
2018,2007,2978
2023,2010,2970
2028,2014,2972
2018,2012,2977
2021,2011,2981
2027,2016,2983
2017,2010,2991
2016,2014,2995
2017,2012,2998
2022,2015,3001
2030,2010,3008
2019,2010,3011
2015,2009,3016
2018,2016,3019
2013,2010,3021
2013,2015,3025
2015,2012,3022
2019,2007,3012
2015,2012,3015
2016,2015,3014
2020,2012,3007
2011,2013,3015
2021,2010,3025
2021,2016,3018
2017,2010,3022
2000,2010,3030
2019,2010,3027
2017,2011,3036
2015,2017,3043
2014,2017,3060
2004,2010,3064
2016,2016,3065
2017,2016,3081
2012,2016,3085
2016,2016,3089
2009,2009,3092
2015,2014,3096
2014,2017,3102
2013,2014,3100
2012,2009,3101
2013,2011,3109
2017,2011,3099
2013,2007,3100
2024,2014,3105
2015,2012,3107
2015,2010,3116
2013,2013,3114
2010,2014,3121
2008,2011,3129
2014,2009,3130
2014,2008,3139
2013,2013,3151
2008,2018,3153
2009,2013,3163
2009,2008,3166
2013,2006,3171
2006,2012,3174
2011,2009,3179
2009,2015,3197
2005,2009,3182
2008,2009,3190
2009,2013,3183
2012,2015,3188
2012,2011,3182
2012,2009,3181
2012,2006,3181
2013,2009,3180
2008,2004,3182
2008,2017,3181
2007,2010,3181
2011,2009,3183
2008,2009,3192
2015,2013,3191
2011,2010,3197
2006,2010,3199
2009,2014,3208
2015,2010,3210
2008,2013,3207
2012,2013,3212
2008,2009,3211
2012,2018,3207
2010,2014,3206
2005,2008,3204
2008,2015,3203
2015,2011,3195
2010,2015,3199
2013,2010,3187
2013,2008,3186
2011,2012,3179
2013,2008,3177
2018,2010,3171
2015,2011,3171
2013,2014,3168
2013,2012,3152
2016,2011,3173
2022,2014,3168
2020,2012,3173
2017,2008,3162
2018,2014,3161
2016,2012,3165
2015,2011,3158
2010,2011,3160
2011,2015,3156
2017,2013,3148
2019,2011,3141
2015,2013,3138
2018,2013,3137
2019,2011,3128
2015,2013,3119
2018,2007,3112
2022,2013,3101
2020,2010,3105
2021,2013,3093
2019,2010,3088
2019,2007,3080
2018,2014,3082
2016,2011,3076
2015,2009,3077
2020,2012,3071
2016,2014,3077
2011,2018,3068
2018,2011,3068
2011,2015,3061
2015,2011,3062
2017,2012,3063
2019,2013,3057
2016,2015,3050
2022,2014,3038
2016,2008,3028
2021,2010,3033
2021,2015,3022
2022,2014,3016
2020,2013,3011
2019,2017,3002
2024,2014,3001
2019,2009,3000
2019,2011,2995
2025,2008,2997
2024,2011,2992
2021,2015,2998
2023,2015,2994
2020,2010,3001
2025,2009,2993
2021,2018,2993
2017,2014,2991
2018,2011,2988
2022,2017,2998
2016,2011,2992
2020,2014,2990
2018,2011,2986
2020,2003,2982
2023,2013,2981
2020,2007,2971
2020,2014,2975
2022,2013,2967
2025,2011,2969
2023,2008,2968
2024,2019,2974
2024,2011,2970
2024,2008,2972
2026,2030,2978
2020,2009,2979
2026,2012,2986
2018,2014,2989
2018,2014,2987
2024,2012,2997
2018,2012,3003
2021,2017,3004
2022,2014,3002
2024,2011,3003
2020,2011,3008
2021,2013,3014
2021,2012,3012
2029,2013,3014
2019,2012,3013
2017,2013,3013
2025,2014,3017
2020,2013,3017
2018,2010,3023
2020,2011,3026
2016,2009,3028
2027,2011,3035
2017,2010,3041
2015,2013,3042
2014,2017,3051
2020,2013,3059
2016,2012,3059
2012,2012,3074
2002,2012,3085
2015,2012,3081
2014,2009,3090
2014,2012,3089
2009,2007,3092
2030,2016,3099
2015,2016,3098
2010,2013,3104
2007,2012,3109
2009,2009,3113
2017,2012,3112
2015,2008,3121
2016,2009,3123
2009,2010,3129
2015,2018,3128
2011,2011,3132
2014,2008,3139
2012,2011,3143
2016,2011,3150
2009,2007,3161
2009,2012,3161
2013,2012,3164
2007,2009,3173
2010,2012,3180
2014,2007,3179
2008,2013,3181
2005,2015,3184
2006,2031,3192
2011,2013,3191
2003,2014,3183
2006,2011,3193
2005,2010,3191
2012,2028,3194
2011,2005,3200
2006,2009,3201
2011,2010,3195
2007,2015,3200
2014,2028,3201
2012,2014,3204
2010,2011,3209
2011,2012,3210
2014,2009,3213
2006,2015,3213
2008,2018,3215
2009,2012,3221
2014,2012,3222
2013,2013,3219
2010,2015,3216
2011,2020,3211
2015,2012,3216
2006,2016,3206
2011,2013,3206
2009,2019,3206
2013,2015,3200
2008,2010,3201
2017,2016,3193
2014,2008,3192
2013,2014,3191
2008,2011,3190
2021,2011,3183
2013,2012,3183
2009,2017,3181
2007,2012,3180
2013,2010,3172
2012,2014,3183
2008,2011,3166
2011,2010,3169
2011,2006,3162
2017,2011,3160
2018,2013,3156
2017,2016,3148
2013,2012,3144
2016,2010,3139
2015,2009,3132
2017,2014,3131
2016,2006,3123
2017,2010,3112
2016,2011,3104
2013,2010,3100
2014,2010,3108
2020,2013,3094
2019,2006,3094
2018,2013,3088
2013,2012,3074
2014,2008,3085
2016,2012,3076
2016,2014,3076
2014,2013,3070
2014,2006,3065
2016,2008,3064
2019,2015,3061
2027,2010,3054
2019,2011,3042
2019,2010,3039
2015,2013,3041
2023,2011,3026
2021,2011,3025
2021,2011,3017
2022,2011,3009
2020,2012,3006
2021,2009,2998
2022,2013,3002
2023,2008,3005
2024,2013,2998
2027,2011,2997
2024,2007,2993
2020,2013,2991
2025,2010,2988
2018,2011,2985
2023,2009,2988
2017,2006,2985
2021,2015,2986
2022,2011,2981
2018,2007,2979
2024,2016,2974
2018,2014,2977
2021,2015,2974
2021,2010,2976
2024,2012,2972
2022,2006,2970
2013,2011,2971
2021,2011,2969
2021,2011,2965
2024,2012,2965
2026,2015,2970
2023,2017,2969
2016,2011,2971
2016,2010,2970
2025,2013,2977
2021,2018,2978
2025,2017,2978
2025,2013,2976
2027,2013,2985
2019,2018,2991
2023,2017,2991
2022,2011,2993
2023,2014,2994
2019,2010,2992
2016,2014,3000
2019,2012,3000
2026,2015,3002
2023,2011,3009
2016,2013,3011
2024,2015,3012
2025,2013,3022
2022,2014,3024
2018,2014,3023
2018,2012,3033
2017,2018,3038
2014,2015,3039
2013,2021,3046
2015,2010,3045
2019,2017,3058
2017,2016,3062
2011,2013,3070
2016,2014,3069
2013,2011,3079
2017,2011,3080
2012,2014,3082
2014,2010,3088
2016,2008,3085
2014,2010,3093
2010,2014,3096
2016,2012,3103
2014,2012,3103
2008,2009,3115
2022,2011,3117
2013,2012,3115
2003,2015,3122
2019,2008,3125
2020,2012,3132
2014,2012,3136
2010,2007,3141
2005,2014,3145
2008,2013,3153
2011,2001,3157
2006,2009,3159
2007,2007,3168
2031,2007,3171
2010,2008,3174
2014,2007,3178
2011,2013,3178
2013,2015,3184
2007,2008,3181
2012,2014,3182
2005,2009,3190
2010,2007,3189
2016,2007,3197
2012,2011,3198
2011,2015,3199
2009,2010,3197
2006,2008,3202
2012,2009,3207
2012,2007,3207
2010,2013,3204
2010,2012,3212
2010,2010,3212
2005,2013,3215
2010,2010,3212
2012,2011,3210
2008,2014,3219
2008,2005,3214
2014,2008,3211
2012,2011,3214
2005,2018,3203
2013,2014,3212
2010,2013,3206
2011,2014,3208
2016,2013,3199
2009,2013,3199
2016,2007,3201
2007,2010,3193
2004,2012,3198
2017,2016,3193
2009,2016,3195
2011,2011,3189
2015,2014,3189
2013,2007,3186
2012,2012,3178
2011,2017,3175
2010,2013,3174
2017,2012,3169
2016,2013,3165
2013,2009,3164
2018,2009,3158
2013,2012,3159
2009,2009,3149
2013,2008,3149
2012,2014,3143
2017,2012,3138
2016,2006,3132
2000,2011,3121
2014,2011,3115
2022,2008,3115
2017,2009,3112
2020,2013,3111
2022,2013,3099
2014,2014,3095
2010,2015,3097
2016,2014,3073
2017,2013,3085
2017,2017,3081
2017,2013,3074
2022,2009,3069
2018,2014,3063
2015,2008,3066
2014,2010,3055
2018,2011,3053
2023,2010,3047
2015,2014,3042
2014,2013,3041
2018,2008,3030
2021,2010,3025
2019,2016,3026
2017,2012,3015
2020,2007,3016
2014,2012,3004
2018,2006,3006
2019,2007,3006
2023,2010,2997
2017,2005,2995
2019,2009,2997
2017,2012,2989
2016,2010,2993
2019,2010,2990
2023,2009,2989
2024,2010,2983
2028,2010,2988
2014,2014,2985
2021,2012,2976
2022,2012,2979
2022,2007,2976
2018,2008,2966
2022,2013,2968
2025,2009,2972
2014,2014,2976
2019,2019,2966
2018,2010,2969
2020,2014,2970
2020,2017,2970
2020,2016,2965
2012,2010,2973
2017,2011,2971
2020,2014,2978
2023,2018,2975
2020,2011,2980
2015,2010,2979
2024,2015,2984
2026,2012,2982
2020,2011,2985
2020,2014,2989
2024,2014,2997
2019,2018,2996
2016,2013,3000
2018,2015,3004
2022,2015,3008
2022,2015,3008
2015,2014,3007
2021,2013,3013
2022,2010,3018
2022,2013,3023
2024,2012,3027
2017,2014,3028
2020,2021,3029
2018,2014,3039
2023,2017,3041
2020,2015,3042
2021,2012,3049
2023,2006,3053
2016,2010,3063
2013,2012,3067
2021,2014,3067
2021,2019,3069
2019,2011,3077
2018,2017,3082
2015,2014,3092
2017,2013,3093
2017,2017,3101
2016,2009,3104
2031,2011,3102
2022,2009,3106
2032,2014,3110
2016,2011,3121
2019,2014,3123
2011,2013,3134
2015,2015,3133
2016,2014,3138
2015,2010,3141
2012,2010,3146
2010,2014,3154
2008,2015,3154
2015,2014,3160
2012,2010,3165
2016,2011,3168
2017,2011,3167
2009,2010,3166
2018,2015,3175
2012,2006,3178
2010,2013,3178
2008,2015,3181
2009,2015,3183
2010,2011,3187
2013,2011,3189
2010,2008,3198
2009,2011,3194
2007,2009,3192
2012,2011,3194
2006,2008,3184
2013,2013,3201
2009,2014,3209
2007,2012,3207
2012,2011,3201
2017,2013,3203
2017,2008,3208
2009,2012,3207
2014,2012,3208
2010,2011,3203
2012,2014,3202
2012,2010,3201
2010,2008,3200
2010,2007,3194
2010,2011,3202
2009,2008,3212
2007,2018,3197
2011,2013,3188
2012,2011,3194
2008,2013,3189
2012,2013,3198
2012,2013,3180
2009,2010,3184
2011,2011,3188
2012,2010,3181
2014,2009,3177
2014,2009,3173
2005,2014,3172
2013,2008,3168
2013,2018,3163
2019,2009,3160
2006,2009,3155
2014,2013,3149
2013,2012,3148
2009,2006,3142
2015,2014,3127
2014,2008,3130
2014,2013,3126
2015,2011,3124
2014,2009,3122
2011,2017,3119
2019,2010,3111
2016,2014,3111
2017,2006,3108
2015,2007,3097
2013,2009,3097
2011,2015,3096
2012,2017,3096
2012,2013,3083
2016,2013,3081
2013,2009,3069
2009,2012,3073
2017,2010,3068
2015,2014,3063
2017,2008,3056
2015,2013,3050
2013,2017,3043
2017,2011,3048
2015,2011,3039
2022,2013,3034
2019,2010,3032
2015,2012,3025
2019,2010,3023
2017,2011,3025
2014,2013,3022
2018,2016,3014
2016,2010,3013
2026,2015,3010
2017,2015,3011
2016,2014,3004
2017,2011,3009
2024,2010,3004
2024,2015,2998
2015,2012,3000
2020,2011,2992
2025,2011,2989
2018,2014,2989
2025,2012,2989
2016,2011,2986
2022,2007,2989
2017,2009,2987
2022,2015,2982
2022,2008,2983
2022,2016,2983
2023,2012,2987
2018,2009,2983
2021,2008,2987
2022,2009,2986
2024,2015,2984
2027,2019,2983
2017,2012,2986
2022,2010,2985
2020,2031,2991
2025,2008,2991
2024,2017,2997
2018,2012,2998
2022,2015,2993
2023,2012,2998
2023,2013,2999
2017,2012,2997
2024,2009,3003
2022,2014,3005
2023,2014,3007
2015,2017,3015
2018,2011,3009
2022,2015,3014
2016,2012,3022
2022,2006,3022
2022,2014,3028
2019,2013,3036
2018,2016,3039
2019,2015,3037
2022,2014,3047
2021,2013,3050
2014,2012,3054
2018,2015,3062
2014,2010,3065
2018,2011,3061
2015,2007,3065
2022,2013,3069
2018,2014,3079
2019,2014,3078
2014,2015,3083
2016,2008,3084
2019,2012,3089
2019,2016,3096
2020,2009,3099
2018,2009,3106
2015,2010,3108
2015,2014,3112
2019,2007,3121
